
===== run 'base' | device cuda | preset base =====
artifacts -> runs/base/  (train.log, metrics.jsonl, summary.json, samples.txt, figures/)
args: {"preset": "base", "run_name": "base", "checkpoint_dir": "checkpoints", "runs_dir": "runs", "batch_size": 96, "max_steps": 100000, "warmup_steps": 4000, "label_smoothing": 0.1, "dropout": 0.1, "grad_clip": 1.0, "max_len": 64, "vocab_size": 10000, "log_every": 50, "eval_every": 2000, "bleu_sentences": 1000, "num_workers": 2, "seed": 1337, "amp": true, "no_figures": false, "device": null, "resume": null}
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
data: online=True train=29000 val=1014 test=1000
vocab: 10000
model: 49,260,544 params | d_model=512 h=8 6+6
training to 100000 steps...

step  24150 | loss  1.583 | ppl     4.87 | lr 2.84e-04 | gnorm   1.20 |    17464 tok/s
step  24200 | loss  1.608 | ppl     4.99 | lr 2.84e-04 | gnorm   1.17 |    17321 tok/s
step  24250 | loss  1.560 | ppl     4.76 | lr 2.84e-04 | gnorm   1.22 |    16411 tok/s
step  24300 | loss  1.566 | ppl     4.79 | lr 2.84e-04 | gnorm   1.09 |    17176 tok/s
step  24350 | loss  1.572 | ppl     4.81 | lr 2.83e-04 | gnorm   1.04 |    17334 tok/s
step  24400 | loss  1.596 | ppl     4.93 | lr 2.83e-04 | gnorm   1.10 |    17070 tok/s
step  24450 | loss  1.588 | ppl     4.90 | lr 2.83e-04 | gnorm   1.10 |    17360 tok/s
step  24500 | loss  1.591 | ppl     4.91 | lr 2.82e-04 | gnorm   1.09 |    17204 tok/s
step  24550 | loss  1.555 | ppl     4.74 | lr 2.82e-04 | gnorm   1.06 |    16329 tok/s
step  24600 | loss  1.560 | ppl     4.76 | lr 2.82e-04 | gnorm   1.11 |    17406 tok/s
step  24650 | loss  1.548 | ppl     4.70 | lr 2.81e-04 | gnorm   1.06 |    17127 tok/s
step  24700 | loss  1.587 | ppl     4.89 | lr 2.81e-04 | gnorm   1.17 |    17411 tok/s
step  24750 | loss  1.583 | ppl     4.87 | lr 2.81e-04 | gnorm   1.12 |    17030 tok/s
step  24800 | loss  1.589 | ppl     4.90 | lr 2.81e-04 | gnorm   1.26 |    17244 tok/s
step  24850 | loss  1.569 | ppl     4.80 | lr 2.80e-04 | gnorm   1.09 |    16431 tok/s
step  24900 | loss  1.535 | ppl     4.64 | lr 2.80e-04 | gnorm   0.99 |    17212 tok/s
step  24950 | loss  1.565 | ppl     4.78 | lr 2.80e-04 | gnorm   1.11 |    16987 tok/s
step  25000 | loss  1.601 | ppl     4.96 | lr 2.80e-04 | gnorm   1.26 |    17374 tok/s
step  25050 | loss  1.593 | ppl     4.92 | lr 2.79e-04 | gnorm   1.30 |    17166 tok/s
step  25100 | loss  1.588 | ppl     4.90 | lr 2.79e-04 | gnorm   1.28 |    17249 tok/s
step  25150 | loss  1.594 | ppl     4.93 | lr 2.79e-04 | gnorm   1.24 |    16103 tok/s
step  25200 | loss  1.555 | ppl     4.74 | lr 2.78e-04 | gnorm   1.02 |    17286 tok/s
step  25250 | loss  1.570 | ppl     4.81 | lr 2.78e-04 | gnorm   1.08 |    17153 tok/s
step  25300 | loss  1.573 | ppl     4.82 | lr 2.78e-04 | gnorm   1.03 |    17439 tok/s
step  25350 | loss  1.594 | ppl     4.92 | lr 2.78e-04 | gnorm   1.27 |    17148 tok/s
step  25400 | loss  1.559 | ppl     4.75 | lr 2.77e-04 | gnorm   1.08 |    17373 tok/s
step  25450 | loss  1.558 | ppl     4.75 | lr 2.77e-04 | gnorm   1.02 |    17233 tok/s
step  25500 | loss  1.566 | ppl     4.79 | lr 2.77e-04 | gnorm   1.08 |    16246 tok/s
step  25550 | loss  1.527 | ppl     4.60 | lr 2.76e-04 | gnorm   1.07 |    16911 tok/s
step  25600 | loss  1.583 | ppl     4.87 | lr 2.76e-04 | gnorm   1.23 |    16924 tok/s
step  25650 | loss  1.591 | ppl     4.91 | lr 2.76e-04 | gnorm   1.10 |    16484 tok/s
step  25700 | loss  1.584 | ppl     4.87 | lr 2.76e-04 | gnorm   1.12 |    16920 tok/s
step  25750 | loss  1.595 | ppl     4.93 | lr 2.75e-04 | gnorm   1.23 |    17339 tok/s
step  25800 | loss  1.533 | ppl     4.63 | lr 2.75e-04 | gnorm   0.97 |    16164 tok/s
step  25850 | loss  1.556 | ppl     4.74 | lr 2.75e-04 | gnorm   1.03 |    17445 tok/s
step  25900 | loss  1.551 | ppl     4.71 | lr 2.75e-04 | gnorm   1.03 |    17242 tok/s
step  25950 | loss  1.585 | ppl     4.88 | lr 2.74e-04 | gnorm   1.30 |    17248 tok/s
step  26000 | loss  1.555 | ppl     4.73 | lr 2.74e-04 | gnorm   1.00 |    17304 tok/s
  [eval @ 26000] val_loss 4.026 | val_ppl 56.02 | BLEU 20.57
step  26050 | loss  1.568 | ppl     4.79 | lr 2.74e-04 | gnorm   1.20 |     4391 tok/s
step  26100 | loss  1.573 | ppl     4.82 | lr 2.74e-04 | gnorm   1.08 |    15749 tok/s
step  26150 | loss  1.550 | ppl     4.71 | lr 2.73e-04 | gnorm   1.12 |    16903 tok/s
step  26200 | loss  1.603 | ppl     4.97 | lr 2.73e-04 | gnorm   1.49 |    16963 tok/s
step  26250 | loss  1.556 | ppl     4.74 | lr 2.73e-04 | gnorm   1.07 |    16714 tok/s
step  26300 | loss  1.533 | ppl     4.63 | lr 2.73e-04 | gnorm   1.02 |    16831 tok/s
step  26350 | loss  1.601 | ppl     4.96 | lr 2.72e-04 | gnorm   1.22 |    17035 tok/s
step  26400 | loss  1.531 | ppl     4.62 | lr 2.72e-04 | gnorm   1.08 |    15770 tok/s
step  26450 | loss  1.527 | ppl     4.60 | lr 2.72e-04 | gnorm   1.01 |    16487 tok/s
step  26500 | loss  1.566 | ppl     4.79 | lr 2.71e-04 | gnorm   1.17 |    16351 tok/s
step  26550 | loss  1.604 | ppl     4.97 | lr 2.71e-04 | gnorm   1.14 |    17109 tok/s
step  26600 | loss  1.580 | ppl     4.85 | lr 2.71e-04 | gnorm   1.19 |    16869 tok/s
step  26650 | loss  1.560 | ppl     4.76 | lr 2.71e-04 | gnorm   1.03 |    17081 tok/s
step  26700 | loss  1.538 | ppl     4.65 | lr 2.70e-04 | gnorm   1.00 |    15940 tok/s
step  26750 | loss  1.549 | ppl     4.71 | lr 2.70e-04 | gnorm   1.03 |    16908 tok/s
step  26800 | loss  1.560 | ppl     4.76 | lr 2.70e-04 | gnorm   1.03 |    16901 tok/s
step  26850 | loss  1.541 | ppl     4.67 | lr 2.70e-04 | gnorm   1.04 |    16867 tok/s
step  26900 | loss  1.584 | ppl     4.87 | lr 2.69e-04 | gnorm   1.14 |    17028 tok/s
step  26950 | loss  1.578 | ppl     4.85 | lr 2.69e-04 | gnorm   1.17 |    17127 tok/s
step  27000 | loss  1.527 | ppl     4.61 | lr 2.69e-04 | gnorm   0.98 |    15781 tok/s
step  27050 | loss  1.560 | ppl     4.76 | lr 2.69e-04 | gnorm   1.05 |    16850 tok/s
step  27100 | loss  1.557 | ppl     4.75 | lr 2.68e-04 | gnorm   1.12 |    16933 tok/s
step  27150 | loss  1.550 | ppl     4.71 | lr 2.68e-04 | gnorm   1.10 |    16735 tok/s
step  27200 | loss  1.545 | ppl     4.69 | lr 2.68e-04 | gnorm   0.96 |    17130 tok/s
step  27250 | loss  1.564 | ppl     4.78 | lr 2.68e-04 | gnorm   1.15 |    17066 tok/s
step  27300 | loss  1.535 | ppl     4.64 | lr 2.67e-04 | gnorm   1.04 |    15943 tok/s
step  27350 | loss  1.543 | ppl     4.68 | lr 2.67e-04 | gnorm   1.07 |    16561 tok/s
step  27400 | loss  1.541 | ppl     4.67 | lr 2.67e-04 | gnorm   1.22 |    16706 tok/s
step  27450 | loss  1.556 | ppl     4.74 | lr 2.67e-04 | gnorm   1.12 |    16599 tok/s
step  27500 | loss  1.571 | ppl     4.81 | lr 2.67e-04 | gnorm   1.21 |    16565 tok/s
step  27550 | loss  1.554 | ppl     4.73 | lr 2.66e-04 | gnorm   1.12 |    16875 tok/s
step  27600 | loss  1.561 | ppl     4.76 | lr 2.66e-04 | gnorm   1.29 |    15512 tok/s
step  27650 | loss  1.547 | ppl     4.70 | lr 2.66e-04 | gnorm   1.11 |    17027 tok/s
step  27700 | loss  1.536 | ppl     4.65 | lr 2.66e-04 | gnorm   0.98 |    16913 tok/s
step  27750 | loss  1.551 | ppl     4.71 | lr 2.65e-04 | gnorm   1.22 |    16983 tok/s
step  27800 | loss  1.543 | ppl     4.68 | lr 2.65e-04 | gnorm   1.24 |    16942 tok/s
step  27850 | loss  1.547 | ppl     4.70 | lr 2.65e-04 | gnorm   1.07 |    17313 tok/s
step  27900 | loss  1.517 | ppl     4.56 | lr 2.65e-04 | gnorm   0.95 |    16246 tok/s
step  27950 | loss  1.516 | ppl     4.55 | lr 2.64e-04 | gnorm   1.02 |    17157 tok/s
step  28000 | loss  1.542 | ppl     4.67 | lr 2.64e-04 | gnorm   1.17 |    17201 tok/s
  [eval @ 28000] val_loss 4.022 | val_ppl 55.82 | BLEU 20.63
step  28050 | loss  1.539 | ppl     4.66 | lr 2.64e-04 | gnorm   1.03 |     4330 tok/s
step  28100 | loss  1.556 | ppl     4.74 | lr 2.64e-04 | gnorm   1.23 |    17298 tok/s
step  28150 | loss  1.556 | ppl     4.74 | lr 2.63e-04 | gnorm   1.03 |    17467 tok/s
step  28200 | loss  1.526 | ppl     4.60 | lr 2.63e-04 | gnorm   1.11 |    16016 tok/s
step  28250 | loss  1.517 | ppl     4.56 | lr 2.63e-04 | gnorm   1.03 |    17183 tok/s
step  28300 | loss  1.526 | ppl     4.60 | lr 2.63e-04 | gnorm   0.93 |    16909 tok/s
step  28350 | loss  1.557 | ppl     4.74 | lr 2.62e-04 | gnorm   1.04 |    16918 tok/s
step  28400 | loss  1.573 | ppl     4.82 | lr 2.62e-04 | gnorm   1.26 |    17637 tok/s
step  28450 | loss  1.564 | ppl     4.78 | lr 2.62e-04 | gnorm   1.22 |    17473 tok/s
step  28500 | loss  1.528 | ppl     4.61 | lr 2.62e-04 | gnorm   0.99 |    16226 tok/s
step  28550 | loss  1.523 | ppl     4.59 | lr 2.62e-04 | gnorm   0.97 |    17198 tok/s
step  28600 | loss  1.531 | ppl     4.62 | lr 2.61e-04 | gnorm   1.15 |    17410 tok/s
step  28650 | loss  1.551 | ppl     4.72 | lr 2.61e-04 | gnorm   0.98 |    17247 tok/s
step  28700 | loss  1.550 | ppl     4.71 | lr 2.61e-04 | gnorm   0.99 |    17368 tok/s
step  28750 | loss  1.533 | ppl     4.63 | lr 2.61e-04 | gnorm   1.00 |    16790 tok/s
step  28800 | loss  1.508 | ppl     4.52 | lr 2.60e-04 | gnorm   0.94 |    16286 tok/s
step  28850 | loss  1.517 | ppl     4.56 | lr 2.60e-04 | gnorm   0.88 |    16834 tok/s
step  28900 | loss  1.528 | ppl     4.61 | lr 2.60e-04 | gnorm   1.02 |    16975 tok/s
step  28950 | loss  1.534 | ppl     4.64 | lr 2.60e-04 | gnorm   0.96 |    16932 tok/s
step  29000 | loss  1.536 | ppl     4.65 | lr 2.60e-04 | gnorm   1.09 |    17027 tok/s
step  29050 | loss  1.556 | ppl     4.74 | lr 2.59e-04 | gnorm   1.14 |    16747 tok/s
step  29100 | loss  1.530 | ppl     4.62 | lr 2.59e-04 | gnorm   1.17 |    15999 tok/s
step  29150 | loss  1.527 | ppl     4.60 | lr 2.59e-04 | gnorm   1.01 |    17014 tok/s
step  29200 | loss  1.529 | ppl     4.61 | lr 2.59e-04 | gnorm   0.98 |    17134 tok/s
step  29250 | loss  1.523 | ppl     4.58 | lr 2.58e-04 | gnorm   1.26 |    17302 tok/s
step  29300 | loss  1.541 | ppl     4.67 | lr 2.58e-04 | gnorm   1.18 |    17128 tok/s
step  29350 | loss  1.543 | ppl     4.68 | lr 2.58e-04 | gnorm   1.06 |    17263 tok/s
step  29400 | loss  1.502 | ppl     4.49 | lr 2.58e-04 | gnorm   0.95 |    16353 tok/s
step  29450 | loss  1.529 | ppl     4.61 | lr 2.58e-04 | gnorm   0.98 |    16881 tok/s
step  29500 | loss  1.511 | ppl     4.53 | lr 2.57e-04 | gnorm   1.03 |    17061 tok/s
step  29550 | loss  1.519 | ppl     4.57 | lr 2.57e-04 | gnorm   1.00 |    16998 tok/s
step  29600 | loss  1.541 | ppl     4.67 | lr 2.57e-04 | gnorm   1.13 |    16734 tok/s
step  29650 | loss  1.549 | ppl     4.71 | lr 2.57e-04 | gnorm   1.03 |    17034 tok/s
step  29700 | loss  1.508 | ppl     4.52 | lr 2.56e-04 | gnorm   1.03 |    15927 tok/s
step  29750 | loss  1.506 | ppl     4.51 | lr 2.56e-04 | gnorm   0.95 |    17106 tok/s
step  29800 | loss  1.540 | ppl     4.66 | lr 2.56e-04 | gnorm   1.15 |    17131 tok/s
step  29850 | loss  1.527 | ppl     4.61 | lr 2.56e-04 | gnorm   1.16 |    17165 tok/s
step  29900 | loss  1.547 | ppl     4.70 | lr 2.56e-04 | gnorm   1.03 |    16848 tok/s
step  29950 | loss  1.533 | ppl     4.63 | lr 2.55e-04 | gnorm   1.20 |    17225 tok/s
step  30000 | loss  1.520 | ppl     4.57 | lr 2.55e-04 | gnorm   0.92 |    16050 tok/s
  [eval @ 30000] val_loss 4.011 | val_ppl 55.20 | BLEU 20.65
step  30050 | loss  1.510 | ppl     4.53 | lr 2.55e-04 | gnorm   0.99 |     4483 tok/s
step  30100 | loss  1.515 | ppl     4.55 | lr 2.55e-04 | gnorm   0.99 |    17067 tok/s
step  30150 | loss  1.543 | ppl     4.68 | lr 2.55e-04 | gnorm   1.04 |    16856 tok/s
step  30200 | loss  1.546 | ppl     4.69 | lr 2.54e-04 | gnorm   1.93 |    16941 tok/s
step  30250 | loss  1.546 | ppl     4.69 | lr 2.54e-04 | gnorm   1.12 |    17002 tok/s
step  30300 | loss  1.523 | ppl     4.59 | lr 2.54e-04 | gnorm   3.10 |    16648 tok/s
step  30350 | loss  1.505 | ppl     4.51 | lr 2.54e-04 | gnorm   1.00 |    16209 tok/s
step  30400 | loss  1.520 | ppl     4.57 | lr 2.53e-04 | gnorm   1.10 |    17097 tok/s
step  30450 | loss  1.511 | ppl     4.53 | lr 2.53e-04 | gnorm   1.01 |    16902 tok/s
step  30500 | loss  1.507 | ppl     4.51 | lr 2.53e-04 | gnorm   1.07 |    16773 tok/s
step  30550 | loss  1.530 | ppl     4.62 | lr 2.53e-04 | gnorm   1.02 |    17038 tok/s
step  30600 | loss  1.545 | ppl     4.69 | lr 2.53e-04 | gnorm   1.06 |    17232 tok/s
step  30650 | loss  1.529 | ppl     4.61 | lr 2.52e-04 | gnorm   0.99 |    15450 tok/s
step  30700 | loss  1.519 | ppl     4.57 | lr 2.52e-04 | gnorm   0.95 |    16489 tok/s
step  30750 | loss  1.515 | ppl     4.55 | lr 2.52e-04 | gnorm   0.96 |    16245 tok/s
step  30800 | loss  1.530 | ppl     4.62 | lr 2.52e-04 | gnorm   1.02 |    16681 tok/s
step  30850 | loss  1.527 | ppl     4.60 | lr 2.52e-04 | gnorm   1.09 |    17306 tok/s
step  30900 | loss  1.541 | ppl     4.67 | lr 2.51e-04 | gnorm   1.03 |    17436 tok/s
step  30950 | loss  1.521 | ppl     4.58 | lr 2.51e-04 | gnorm   1.07 |    15915 tok/s
step  31000 | loss  1.524 | ppl     4.59 | lr 2.51e-04 | gnorm   1.02 |    17009 tok/s
step  31050 | loss  1.518 | ppl     4.56 | lr 2.51e-04 | gnorm   1.09 |    17052 tok/s
step  31100 | loss  1.525 | ppl     4.59 | lr 2.51e-04 | gnorm   1.13 |    16444 tok/s
step  31150 | loss  1.539 | ppl     4.66 | lr 2.50e-04 | gnorm   0.97 |    17224 tok/s
step  31200 | loss  1.551 | ppl     4.71 | lr 2.50e-04 | gnorm   1.05 |    17123 tok/s
step  31250 | loss  1.517 | ppl     4.56 | lr 2.50e-04 | gnorm   1.19 |    16135 tok/s
step  31300 | loss  1.516 | ppl     4.55 | lr 2.50e-04 | gnorm   0.90 |    17148 tok/s
step  31350 | loss  1.523 | ppl     4.58 | lr 2.50e-04 | gnorm   0.95 |    17291 tok/s
step  31400 | loss  1.527 | ppl     4.60 | lr 2.49e-04 | gnorm   1.01 |    16836 tok/s
step  31450 | loss  1.525 | ppl     4.60 | lr 2.49e-04 | gnorm   1.04 |    16851 tok/s
step  31500 | loss  1.533 | ppl     4.63 | lr 2.49e-04 | gnorm   1.30 |    17118 tok/s
step  31550 | loss  1.522 | ppl     4.58 | lr 2.49e-04 | gnorm   1.20 |    16031 tok/s
step  31600 | loss  1.515 | ppl     4.55 | lr 2.49e-04 | gnorm   1.11 |    17212 tok/s
step  31650 | loss  1.512 | ppl     4.54 | lr 2.48e-04 | gnorm   1.00 |    17125 tok/s
step  31700 | loss  1.516 | ppl     4.55 | lr 2.48e-04 | gnorm   1.02 |    17106 tok/s
step  31750 | loss  1.535 | ppl     4.64 | lr 2.48e-04 | gnorm   0.99 |    17033 tok/s
step  31800 | loss  1.514 | ppl     4.54 | lr 2.48e-04 | gnorm   0.97 |    17210 tok/s
step  31850 | loss  1.497 | ppl     4.47 | lr 2.48e-04 | gnorm   0.98 |    15767 tok/s
step  31900 | loss  1.488 | ppl     4.43 | lr 2.47e-04 | gnorm   0.83 |    16840 tok/s
step  31950 | loss  1.515 | ppl     4.55 | lr 2.47e-04 | gnorm   0.96 |    16770 tok/s
step  32000 | loss  1.533 | ppl     4.63 | lr 2.47e-04 | gnorm   1.04 |    17247 tok/s
  [eval @ 32000] val_loss 4.027 | val_ppl 56.09 | BLEU 21.15
step  32050 | loss  1.538 | ppl     4.65 | lr 2.47e-04 | gnorm   1.05 |     4498 tok/s
step  32100 | loss  1.529 | ppl     4.61 | lr 2.47e-04 | gnorm   1.08 |    17088 tok/s
step  32150 | loss  1.492 | ppl     4.45 | lr 2.46e-04 | gnorm   0.85 |    16207 tok/s
step  32200 | loss  1.524 | ppl     4.59 | lr 2.46e-04 | gnorm   1.02 |    17250 tok/s
step  32250 | loss  1.523 | ppl     4.59 | lr 2.46e-04 | gnorm   1.07 |    17154 tok/s
step  32300 | loss  1.510 | ppl     4.53 | lr 2.46e-04 | gnorm   1.05 |    17094 tok/s
step  32350 | loss  1.518 | ppl     4.57 | lr 2.46e-04 | gnorm   1.05 |    17070 tok/s
step  32400 | loss  1.550 | ppl     4.71 | lr 2.46e-04 | gnorm   1.07 |    17387 tok/s
step  32450 | loss  1.491 | ppl     4.44 | lr 2.45e-04 | gnorm   0.95 |    15877 tok/s
step  32500 | loss  1.523 | ppl     4.59 | lr 2.45e-04 | gnorm   1.95 |    17183 tok/s
step  32550 | loss  1.501 | ppl     4.49 | lr 2.45e-04 | gnorm   0.91 |    16918 tok/s
step  32600 | loss  1.530 | ppl     4.62 | lr 2.45e-04 | gnorm   1.02 |    16930 tok/s
step  32650 | loss  1.524 | ppl     4.59 | lr 2.45e-04 | gnorm   1.15 |    16832 tok/s
step  32700 | loss  1.518 | ppl     4.57 | lr 2.44e-04 | gnorm   1.12 |    17114 tok/s
step  32750 | loss  1.503 | ppl     4.50 | lr 2.44e-04 | gnorm   0.93 |    15874 tok/s
step  32800 | loss  1.483 | ppl     4.40 | lr 2.44e-04 | gnorm   0.91 |    17007 tok/s
step  32850 | loss  1.526 | ppl     4.60 | lr 2.44e-04 | gnorm   1.07 |    17127 tok/s
step  32900 | loss  1.510 | ppl     4.53 | lr 2.44e-04 | gnorm   1.08 |    16918 tok/s
step  32950 | loss  1.504 | ppl     4.50 | lr 2.43e-04 | gnorm   1.03 |    17130 tok/s
step  33000 | loss  1.510 | ppl     4.53 | lr 2.43e-04 | gnorm   1.11 |    17182 tok/s
step  33050 | loss  1.495 | ppl     4.46 | lr 2.43e-04 | gnorm   1.05 |    15817 tok/s
step  33100 | loss  1.546 | ppl     4.69 | lr 2.43e-04 | gnorm   1.19 |    16582 tok/s
step  33150 | loss  1.541 | ppl     4.67 | lr 2.43e-04 | gnorm   1.16 |    17149 tok/s
step  33200 | loss  1.511 | ppl     4.53 | lr 2.43e-04 | gnorm   0.91 |    17362 tok/s
step  33250 | loss  1.495 | ppl     4.46 | lr 2.42e-04 | gnorm   0.99 |    17029 tok/s
step  33300 | loss  1.511 | ppl     4.53 | lr 2.42e-04 | gnorm   1.90 |    17331 tok/s
step  33350 | loss  1.492 | ppl     4.44 | lr 2.42e-04 | gnorm   0.91 |    16016 tok/s
step  33400 | loss  1.480 | ppl     4.39 | lr 2.42e-04 | gnorm   0.88 |    16721 tok/s
step  33450 | loss  1.493 | ppl     4.45 | lr 2.42e-04 | gnorm   1.00 |    16870 tok/s
step  33500 | loss  1.517 | ppl     4.56 | lr 2.41e-04 | gnorm   1.01 |    16734 tok/s
step  33550 | loss  1.518 | ppl     4.56 | lr 2.41e-04 | gnorm   0.99 |    17004 tok/s
step  33600 | loss  1.522 | ppl     4.58 | lr 2.41e-04 | gnorm   1.06 |    17053 tok/s
step  33650 | loss  1.502 | ppl     4.49 | lr 2.41e-04 | gnorm   0.87 |    16097 tok/s
step  33700 | loss  1.483 | ppl     4.41 | lr 2.41e-04 | gnorm   0.86 |    17159 tok/s
step  33750 | loss  1.509 | ppl     4.52 | lr 2.41e-04 | gnorm   0.95 |    16884 tok/s
step  33800 | loss  1.517 | ppl     4.56 | lr 2.40e-04 | gnorm   1.10 |    17046 tok/s
step  33850 | loss  1.517 | ppl     4.56 | lr 2.40e-04 | gnorm   1.10 |    17078 tok/s
step  33900 | loss  1.493 | ppl     4.45 | lr 2.40e-04 | gnorm   0.90 |    17134 tok/s
step  33950 | loss  1.484 | ppl     4.41 | lr 2.40e-04 | gnorm   0.87 |    16516 tok/s
step  34000 | loss  1.477 | ppl     4.38 | lr 2.40e-04 | gnorm   0.88 |    17364 tok/s
  [eval @ 34000] val_loss 4.011 | val_ppl 55.17 | BLEU 21.00
step  34050 | loss  1.497 | ppl     4.47 | lr 2.40e-04 | gnorm   0.94 |     4590 tok/s
step  34100 | loss  1.497 | ppl     4.47 | lr 2.39e-04 | gnorm   0.96 |    16883 tok/s
step  34150 | loss  1.513 | ppl     4.54 | lr 2.39e-04 | gnorm   1.08 |    17304 tok/s
step  34200 | loss  1.526 | ppl     4.60 | lr 2.39e-04 | gnorm   1.00 |    16909 tok/s
step  34250 | loss  1.491 | ppl     4.44 | lr 2.39e-04 | gnorm   0.89 |    16286 tok/s
step  34300 | loss  1.489 | ppl     4.43 | lr 2.39e-04 | gnorm   0.93 |    17013 tok/s
step  34350 | loss  1.509 | ppl     4.52 | lr 2.38e-04 | gnorm   0.98 |    17200 tok/s
step  34400 | loss  1.506 | ppl     4.51 | lr 2.38e-04 | gnorm   1.02 |    17328 tok/s
step  34450 | loss  1.515 | ppl     4.55 | lr 2.38e-04 | gnorm   1.11 |    17140 tok/s
step  34500 | loss  1.506 | ppl     4.51 | lr 2.38e-04 | gnorm   1.03 |    17009 tok/s
step  34550 | loss  1.480 | ppl     4.39 | lr 2.38e-04 | gnorm   0.97 |    16022 tok/s
step  34600 | loss  1.510 | ppl     4.53 | lr 2.38e-04 | gnorm   1.21 |    16902 tok/s
step  34650 | loss  1.500 | ppl     4.48 | lr 2.37e-04 | gnorm   1.02 |    17169 tok/s
step  34700 | loss  1.481 | ppl     4.40 | lr 2.37e-04 | gnorm   0.90 |    17226 tok/s
step  34750 | loss  1.508 | ppl     4.52 | lr 2.37e-04 | gnorm   1.17 |    17185 tok/s
step  34800 | loss  1.518 | ppl     4.56 | lr 2.37e-04 | gnorm   1.09 |    17054 tok/s
step  34850 | loss  1.483 | ppl     4.41 | lr 2.37e-04 | gnorm   0.99 |    15756 tok/s
step  34900 | loss  1.500 | ppl     4.48 | lr 2.37e-04 | gnorm   0.94 |    17011 tok/s
step  34950 | loss  1.497 | ppl     4.47 | lr 2.36e-04 | gnorm   0.97 |    16989 tok/s
step  35000 | loss  1.500 | ppl     4.48 | lr 2.36e-04 | gnorm   1.02 |    17039 tok/s
step  35050 | loss  1.518 | ppl     4.56 | lr 2.36e-04 | gnorm   1.17 |    17302 tok/s
step  35100 | loss  1.514 | ppl     4.54 | lr 2.36e-04 | gnorm   1.29 |    17016 tok/s
step  35150 | loss  1.502 | ppl     4.49 | lr 2.36e-04 | gnorm   0.97 |    16295 tok/s
step  35200 | loss  1.499 | ppl     4.48 | lr 2.36e-04 | gnorm   0.95 |    16765 tok/s
step  35250 | loss  1.488 | ppl     4.43 | lr 2.35e-04 | gnorm   0.97 |    16906 tok/s
step  35300 | loss  1.489 | ppl     4.43 | lr 2.35e-04 | gnorm   0.97 |    17286 tok/s
step  35350 | loss  1.515 | ppl     4.55 | lr 2.35e-04 | gnorm   1.06 |    16781 tok/s
step  35400 | loss  1.514 | ppl     4.54 | lr 2.35e-04 | gnorm   1.14 |    16963 tok/s
step  35450 | loss  1.514 | ppl     4.55 | lr 2.35e-04 | gnorm   1.07 |    16969 tok/s
step  35500 | loss  1.500 | ppl     4.48 | lr 2.35e-04 | gnorm   0.93 |    16235 tok/s
step  35550 | loss  1.504 | ppl     4.50 | lr 2.34e-04 | gnorm   1.03 |    16955 tok/s
step  35600 | loss  1.499 | ppl     4.48 | lr 2.34e-04 | gnorm   1.05 |    17218 tok/s
step  35650 | loss  1.496 | ppl     4.46 | lr 2.34e-04 | gnorm   0.87 |    17043 tok/s
step  35700 | loss  1.515 | ppl     4.55 | lr 2.34e-04 | gnorm   1.04 |    17234 tok/s
step  35750 | loss  1.495 | ppl     4.46 | lr 2.34e-04 | gnorm   0.96 |    17192 tok/s
step  35800 | loss  1.504 | ppl     4.50 | lr 2.34e-04 | gnorm   1.02 |    16206 tok/s
step  35850 | loss  1.475 | ppl     4.37 | lr 2.33e-04 | gnorm   1.05 |    17059 tok/s
step  35900 | loss  1.501 | ppl     4.49 | lr 2.33e-04 | gnorm   0.99 |    16933 tok/s
step  35950 | loss  1.522 | ppl     4.58 | lr 2.33e-04 | gnorm   1.05 |    16889 tok/s
step  36000 | loss  1.502 | ppl     4.49 | lr 2.33e-04 | gnorm   0.95 |    17033 tok/s
  [eval @ 36000] val_loss 4.014 | val_ppl 55.38 | BLEU 20.70
step  36050 | loss  1.529 | ppl     4.61 | lr 2.33e-04 | gnorm   1.10 |     4560 tok/s
step  36100 | loss  1.473 | ppl     4.36 | lr 2.33e-04 | gnorm   0.85 |    16104 tok/s
step  36150 | loss  1.480 | ppl     4.39 | lr 2.32e-04 | gnorm   0.93 |    16734 tok/s
step  36200 | loss  1.496 | ppl     4.46 | lr 2.32e-04 | gnorm   1.00 |    17098 tok/s
step  36250 | loss  1.501 | ppl     4.49 | lr 2.32e-04 | gnorm   1.11 |    16396 tok/s
step  36300 | loss  1.500 | ppl     4.48 | lr 2.32e-04 | gnorm   1.12 |    16585 tok/s
step  36350 | loss  1.502 | ppl     4.49 | lr 2.32e-04 | gnorm   0.97 |    16705 tok/s
step  36400 | loss  1.502 | ppl     4.49 | lr 2.32e-04 | gnorm   0.97 |    15785 tok/s
step  36450 | loss  1.470 | ppl     4.35 | lr 2.31e-04 | gnorm   0.90 |    16546 tok/s
step  36500 | loss  1.487 | ppl     4.42 | lr 2.31e-04 | gnorm   0.95 |    16604 tok/s
step  36550 | loss  1.508 | ppl     4.52 | lr 2.31e-04 | gnorm   0.95 |    16861 tok/s
step  36600 | loss  1.519 | ppl     4.57 | lr 2.31e-04 | gnorm   1.08 |    17029 tok/s
step  36650 | loss  1.504 | ppl     4.50 | lr 2.31e-04 | gnorm   0.97 |    17040 tok/s
step  36700 | loss  1.485 | ppl     4.42 | lr 2.31e-04 | gnorm   0.94 |    15969 tok/s
